# this line is just a comment
miRNA ID	miRNA Acc	Refseq	Symbol	Description	diana	microinspector	miranda	mirtarget2	mitarget	nbmirtar	pictar	pita	rna22	rnahybrid	targetscan
	MIMAT0000462	NM_018180			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018183			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018186			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018188			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018190			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018191			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018192			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018193			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018194			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018196			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018197			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018199			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018200			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018210			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018216			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018217			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018219			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018221			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018223			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018224			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018228			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018229			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018230			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018235			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018237			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018241			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018249			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018250			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018252			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018255			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018259			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018260			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018261			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018262			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018265			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018266			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018268			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018269			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018270			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018271			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018273			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018281			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018285			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018288			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018289			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018291			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018296			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018297			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018298			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018300			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018304			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018306			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018309			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018313			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018314			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018316			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018317			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018320			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018324			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018328			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018335			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018338			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018341			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018343			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018347			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018348			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018349			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018353			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018354			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018355			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018357			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018358			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018359			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018360			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018363			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018365			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018366			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018368			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018369			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018370			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018371			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018378			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018379			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018380			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018384			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018385			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018386			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018387			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018390			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018392			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018396			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018397			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018398			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018399			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018402			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018405			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018406			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018411			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018414			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018417			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018418			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018419			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018426			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018427			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018428			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018429			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018430			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018431			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018433			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018434			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018436			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018437			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018438			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018441			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018442			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018443			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018447			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018449			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018451			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018452			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018453			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018455			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018456			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018461			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018462			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018464			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018465			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018466			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018471			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018472			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018473			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018474			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018476			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018479			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018480			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018482			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018484			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018485			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018486			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018488			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018490			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018491			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018492			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018518			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018527			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018530			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018534			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018538			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018556			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018557			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018558			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018559			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018561			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018571			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018584			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018593			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018622			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018639			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018641			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018643			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018645			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018646			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018647			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018648			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018649			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018654			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018656			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018657			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018660			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018661			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018663			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018664			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018665			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018666			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018667			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018671			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018676			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018679			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018685			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018688			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018691			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018694			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018699			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018703			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018711			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018712			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018714			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018723			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018724			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018725			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018727			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018833			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018835			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018836			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018838			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018839			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018840			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018842			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018843			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018844			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018845			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018847			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018848			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018849			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018850			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018891			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018897			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018912			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018913			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018914			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018915			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018916			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018917			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018918			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018919			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018920			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018921			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018922			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018923			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018924			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018925			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018926			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018927			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018928			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018929			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018931			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018934			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018936			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018937			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018939			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018940			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018942			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018944			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018946			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018948			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018949			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018950			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018951			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018952			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018955			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018956			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018957			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018959			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018960			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018961			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018967			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018968			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018969			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018971			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018973			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018974			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018975			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018977			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018980			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018981			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018982			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018983			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018984			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018986			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018991			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018994			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018995			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018996			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018997			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_018998			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019000			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019001			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019003			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019005			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019006			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019007			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019009			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019012			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019013			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019014			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019015			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019016			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019018			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019021			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019023			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019026			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019028			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019029			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019030			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019032			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019036			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019037			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019041			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019043			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019045			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019048			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019049			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019051			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019052			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019053			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019055			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019056			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019058			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019060			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019062			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019066			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019070			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019071			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019073			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019074			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019079			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019082			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019083			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019086			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019087			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019088			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019089			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019091			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019095			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019096			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019098			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019100			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019101			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019103			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019104			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019105			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019107			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019108			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019111			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019112			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019113			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019118			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019120			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019554			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019557			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019558			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019589			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019590			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019593			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019597			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019598			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019599			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019601			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019602			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019604			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019605			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019606			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019607			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019609			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019612			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019613			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019616			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019618			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019619			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019839			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019841			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019842			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019843			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019848			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019849			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019850			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019851			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019852			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019855			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019856			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019858			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019859			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019860			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019884			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019886			0	0	0	0	0	0	0	0	0	1	0
	MIMAT0000462	NM_019888			0	0	0	0	0	0	0	0	0	1	0
